,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,income
5229,38,2,402522,3,0,4,4,4,1,40,36,0
5230,28,2,228346,9,2,3,0,4,1,50,38,0
5231,21,2,415755,15,4,7,3,4,1,40,38,0
5232,38,2,289653,9,0,11,4,4,1,45,38,1
5233,17,2,165018,0,4,11,3,4,0,10,38,0
5234,19,2,322866,11,4,7,3,2,0,40,38,0
5235,45,4,244813,14,2,9,0,4,1,38,38,1
5236,27,2,538193,1,4,9,1,1,0,50,38,0
5237,45,2,256367,2,0,4,1,2,1,40,38,0
5238,46,2,95864,15,0,7,4,4,0,40,38,0
5239,57,4,291167,15,2,2,0,4,1,40,38,0
5240,39,2,126569,11,4,2,1,4,1,40,30,0
5241,34,2,128016,9,2,9,5,4,0,40,38,1
5242,26,2,246156,0,4,2,2,4,1,24,15,0
5243,44,2,346081,11,0,9,1,4,1,40,38,1
5244,38,1,156383,15,4,10,4,2,0,40,38,0
5245,49,2,151267,8,0,9,4,2,0,40,38,0
5246,41,1,249039,11,5,0,4,4,0,40,38,0
5247,52,0,157454,11,4,6,1,4,0,40,38,0
5248,30,2,143540,6,2,4,0,4,1,40,38,0
5249,72,5,120733,5,6,7,4,2,0,40,38,0
5250,48,2,344381,9,2,9,0,1,1,42,38,1
5251,32,2,149787,8,2,2,0,4,1,50,38,1
5252,22,2,268525,9,4,9,1,4,1,50,38,0
5253,24,2,396099,15,4,5,1,4,0,35,38,0
5254,24,2,221442,15,0,7,1,4,0,36,38,0
5255,55,2,115198,6,2,13,5,4,0,48,38,0
5256,48,0,102359,11,2,0,0,4,1,40,38,0
5257,42,1,298885,11,0,3,4,4,1,40,38,0
5258,34,2,93213,12,2,7,0,4,1,30,38,0
5259,40,2,130760,11,2,3,0,4,1,42,38,0
5260,39,3,31709,15,2,0,5,4,0,20,38,1
5261,45,2,192053,9,2,2,0,4,1,50,38,0
5262,21,2,95918,15,4,0,3,4,1,43,10,0
5263,36,3,132879,12,2,12,0,4,1,40,38,1
5264,28,2,64940,11,4,5,3,4,0,40,38,0
5265,57,2,106910,11,0,0,4,1,0,40,38,0
5266,22,2,210474,7,4,0,1,4,0,40,38,0
5267,31,1,393965,11,0,0,1,4,0,8,38,0
5268,23,1,117789,8,4,9,1,4,0,50,38,0
5269,35,4,134498,15,4,3,3,4,1,45,38,1
5270,28,2,212068,9,4,11,1,4,1,40,38,0
5271,27,2,169544,15,2,6,0,4,1,50,38,0
5272,37,2,261241,15,2,12,0,4,1,50,38,0
5273,33,2,252646,12,2,3,0,4,1,55,38,1
5274,56,2,161944,11,2,6,0,4,1,40,38,0
5275,50,3,249644,11,2,3,0,4,1,50,38,1
5276,35,2,195081,11,4,11,4,2,0,40,38,0
5277,36,2,428251,9,4,12,3,4,1,40,38,0
5278,59,4,198145,14,2,9,0,4,1,35,38,1
5279,42,2,348059,10,0,3,1,4,1,60,38,0
5280,21,2,43587,15,4,11,3,4,0,30,38,0
5281,24,2,318612,15,4,3,1,4,1,40,38,0
5282,29,2,129528,9,4,9,1,4,0,40,38,0
5283,61,2,200427,10,2,9,0,4,1,40,38,1
5284,35,2,188243,11,0,6,4,4,0,48,38,0
5285,56,4,306633,8,2,9,0,4,1,40,38,0
5286,45,2,102771,11,2,3,0,4,1,40,38,1
5287,40,1,34739,15,2,3,5,4,0,36,38,0
5288,28,2,126743,4,4,7,2,4,1,52,25,0
5289,46,1,85341,12,2,9,0,4,1,56,38,0
5290,57,2,275943,11,2,4,0,4,1,40,38,0
5291,41,2,82823,11,2,0,5,4,0,30,38,0
5292,30,2,183388,11,5,0,4,4,0,40,38,0
5293,21,2,116489,15,4,9,3,4,0,40,38,0
5294,62,4,215789,12,2,3,0,4,1,50,38,1
5295,19,2,365871,15,4,13,3,4,1,32,38,0
5296,63,1,199275,11,4,3,1,4,0,38,38,1
5297,39,4,34111,11,2,4,0,4,1,70,38,0
5298,40,3,102576,12,2,9,0,2,1,55,37,0
5299,27,2,103524,11,4,5,4,4,1,35,38,0
5300,47,4,114222,7,2,3,0,4,1,25,38,0
5301,28,2,246933,11,4,11,3,4,1,40,38,0
5302,27,2,107812,15,2,11,0,4,1,40,38,0
5303,26,4,109162,11,2,3,0,4,1,25,38,0
5304,59,2,112798,11,0,9,4,4,0,60,38,0
5305,33,2,30612,15,2,11,0,4,1,40,38,0
5306,35,2,105994,1,4,6,1,4,0,40,38,0
5307,57,2,113090,11,2,0,0,4,1,40,38,1
5308,30,2,26252,7,4,0,4,0,0,40,38,0
5309,31,2,49469,12,4,3,1,4,1,55,38,1
5310,24,2,172169,15,4,5,4,4,1,30,38,0
5311,36,2,151029,5,2,4,0,4,1,55,38,0
5312,46,2,134242,15,0,3,1,4,0,40,38,0
5313,38,5,87282,8,4,0,4,1,0,40,38,0
5314,19,2,84250,15,4,9,3,4,0,15,38,0
5315,33,2,76107,11,2,3,0,4,1,60,38,1
5316,59,3,36085,14,2,9,0,4,1,60,38,1
5317,32,2,220333,11,2,2,0,4,1,46,38,1
5318,58,2,105363,11,2,6,0,4,1,40,31,0
5319,19,2,198668,2,4,2,3,4,1,47,38,0
5320,43,2,157473,11,4,11,1,4,0,40,38,0
5321,20,2,126568,11,4,2,1,4,1,40,38,0
5322,56,3,220896,11,2,3,0,4,1,40,38,1
5323,57,0,236048,11,0,0,4,4,0,40,38,0
5324,42,2,34218,14,0,9,1,4,1,80,38,1
5325,62,2,155915,0,2,6,0,4,1,40,38,0
5326,37,2,139684,11,0,6,1,4,1,45,38,0
5327,34,2,23778,9,0,2,4,4,1,40,38,0
5328,24,2,236804,15,0,11,1,4,1,40,38,0
5329,78,2,454321,3,6,5,2,4,1,20,26,0
5330,43,2,229148,9,4,0,1,2,1,50,27,0
5331,60,1,119986,11,2,7,0,4,1,40,38,0
5332,39,1,455399,11,2,10,0,2,1,40,38,1
5333,21,2,301694,11,4,2,1,4,1,35,25,0
5334,27,2,259652,9,4,3,1,4,0,40,38,0
5335,44,5,156642,11,0,9,1,4,0,39,38,0
5336,37,2,94208,3,0,7,4,4,0,35,25,0
5337,31,2,117719,11,2,7,0,4,1,40,31,0
5338,27,1,100817,9,2,9,5,0,0,40,38,0
5339,31,2,144990,11,3,6,4,2,0,40,38,0
5340,37,3,198841,9,2,11,0,4,1,50,38,1
5341,43,2,223881,9,2,12,0,4,1,40,38,1
5342,18,2,264017,15,4,7,3,4,1,16,1,0
5343,23,5,26842,8,1,0,5,4,0,30,38,0
5344,40,2,477345,5,2,5,0,4,1,40,25,0
5345,22,2,267412,13,4,7,3,2,0,20,22,0
5346,61,3,190610,9,2,11,0,4,1,45,38,1
5347,63,2,281237,15,6,3,1,4,0,40,38,0
5348,59,2,254593,9,2,11,0,4,1,55,38,1
5349,33,2,159187,15,2,6,0,4,1,54,38,1
5350,51,5,200450,11,2,7,0,4,1,40,38,1
5351,38,1,140854,11,2,10,0,4,1,40,38,1
5352,52,2,242517,11,2,0,5,4,0,40,38,1
5353,47,4,294671,11,2,11,0,4,1,55,38,1
5354,20,5,68358,15,4,0,3,4,0,10,38,0
5355,53,2,107096,9,4,11,4,4,1,50,38,0
5356,43,2,244419,11,4,6,4,2,0,40,38,0
5357,26,4,195636,0,4,3,1,4,1,75,38,1
5358,39,2,368586,11,0,13,1,4,0,37,32,0
5359,30,2,215808,11,5,5,1,4,1,60,38,0
5360,45,2,165822,9,2,3,0,4,1,50,38,1
5361,25,2,193379,11,4,13,1,4,1,40,38,0
5362,45,2,120121,9,2,11,0,4,1,50,38,0
5363,25,1,311603,9,4,9,1,4,0,55,38,0
5364,48,2,323798,7,2,9,0,4,1,38,38,1
5365,32,2,253890,11,2,2,0,4,1,40,38,0
5366,37,2,220696,11,2,0,0,4,1,40,38,0
5367,51,2,194097,15,2,3,5,4,0,30,38,1
5368,28,2,181291,15,2,7,3,4,0,40,38,1
5369,28,2,258594,9,4,7,1,4,0,50,38,0
5370,28,2,138976,11,4,2,1,2,1,48,38,0
5371,22,2,81145,11,4,7,4,4,0,40,38,0
5372,32,2,250853,8,0,0,1,4,1,40,38,0
5373,32,2,257863,9,4,0,1,4,0,50,38,0
5374,27,2,203697,12,4,12,3,4,1,50,38,0
5375,54,2,87205,11,5,0,1,4,0,45,38,0
5376,41,2,470486,3,3,5,4,4,1,40,25,0
5377,46,1,93557,9,2,9,0,4,1,50,38,1
5378,39,2,107991,15,2,3,0,4,1,45,38,1
5379,51,2,63081,7,2,9,5,4,0,40,38,1
5380,26,2,73988,15,4,9,1,4,1,40,38,0
5381,53,2,136080,11,0,8,1,4,0,50,38,0
5382,38,5,49115,15,2,0,0,4,1,27,38,0
5383,18,2,166224,11,4,7,3,4,0,20,38,0
5384,56,1,291529,12,2,9,0,4,1,50,38,1
5385,41,4,252392,4,2,2,0,4,1,96,25,0
5386,42,2,86912,9,0,7,1,4,1,40,38,0
5387,44,2,193537,6,4,8,4,4,0,50,32,0
5388,33,2,83231,11,2,7,5,4,0,40,38,0
5389,43,2,325461,15,0,12,1,4,1,45,38,0
5390,21,2,36011,15,4,11,1,4,1,40,38,0
5391,45,2,274869,11,0,0,4,4,0,40,38,0
5392,38,2,178322,11,2,11,0,4,1,70,38,1
5393,38,2,67666,12,4,3,1,2,0,38,38,0
5394,33,2,153005,0,2,2,0,4,1,40,38,0
5395,27,2,138269,11,2,3,0,4,1,45,38,1
5396,33,2,265204,11,0,6,4,2,0,40,38,0
5397,43,2,437318,15,2,13,0,4,1,40,38,1
5398,38,2,208109,9,0,3,4,4,1,50,38,0
5399,50,4,91103,11,2,2,0,4,1,51,38,1
5400,57,5,388225,15,2,9,0,4,1,40,38,1
5401,76,4,42162,11,6,3,1,4,0,2,38,0
5402,52,4,417227,11,2,13,0,4,1,70,38,0
5403,36,5,180220,11,2,3,0,4,1,50,38,0
5404,30,2,187560,15,4,11,1,4,1,50,38,0
5405,39,2,127573,11,4,3,1,4,0,45,38,0
5406,51,0,68898,15,2,3,0,4,1,40,38,1
5407,31,2,78662,11,5,11,4,4,0,40,25,0
5408,56,2,158776,1,2,11,0,4,1,55,38,0
5409,28,2,164575,15,2,0,0,4,1,40,38,0
5410,38,2,328301,15,4,11,4,4,0,40,38,0
5411,49,2,213897,9,2,11,0,1,1,50,23,1
5412,40,2,230684,11,2,9,0,4,1,40,38,1
5413,23,2,381679,15,4,12,2,4,0,40,38,0
5414,44,1,360884,12,0,9,4,4,0,40,38,0
5415,36,5,256992,9,2,0,5,4,0,40,38,1
5416,31,2,112115,11,4,0,3,4,1,40,38,0
5417,24,2,113577,15,4,11,1,4,1,40,38,0
5418,35,2,189382,15,4,0,1,4,0,38,38,0
5419,45,2,201080,15,2,11,0,4,1,60,38,1
5420,46,2,344415,10,2,9,0,4,1,40,38,1
5421,57,2,201232,11,2,8,0,4,1,30,38,0
5422,20,2,332194,11,4,5,3,2,1,20,38,0
5423,30,2,216864,6,0,3,4,4,0,40,38,0
5424,60,2,290922,11,0,3,1,4,0,27,38,0
5425,42,1,223548,12,4,9,1,4,1,40,38,0
5426,25,2,109419,15,4,3,1,4,0,45,38,1
5427,27,2,135296,9,2,3,5,4,0,40,38,1
5428,59,5,100270,12,0,9,1,4,0,60,38,0
5429,18,2,99497,2,4,7,3,3,0,30,38,0
5430,48,3,341762,15,2,3,0,4,1,50,38,1
5431,41,2,236483,11,2,2,0,4,1,40,38,0
5432,36,2,588739,9,0,11,1,4,0,40,18,0
5433,44,3,79521,9,2,4,0,4,1,55,38,1
5434,36,2,327435,15,4,0,3,4,0,40,38,0
5435,32,2,229636,7,2,5,0,4,1,60,38,0
5436,26,2,124483,9,4,9,1,1,1,25,18,0
5437,58,2,218764,8,6,9,4,4,0,45,38,0
5438,39,5,178100,9,4,9,1,4,0,40,38,0
5439,39,2,191161,11,5,2,4,4,1,55,38,0
5440,65,2,266828,11,6,2,1,4,1,40,38,0
5441,29,2,251526,15,2,12,5,4,0,20,38,0
5442,23,2,307149,9,4,9,3,4,0,25,38,0
5443,36,2,37238,9,4,12,1,4,1,42,38,0
5444,32,2,129020,9,2,7,0,4,1,40,38,0
5445,30,2,209432,11,2,0,5,4,0,40,38,0
5446,38,2,139364,9,4,0,1,4,1,40,38,1
5447,25,0,169124,15,2,2,0,4,1,40,38,0
5448,41,2,116391,9,2,3,0,4,1,40,38,1
5449,31,2,176025,11,4,12,4,2,0,40,38,0
5450,66,4,44712,11,2,2,5,4,0,15,38,0
5451,35,4,190759,15,0,2,3,4,1,40,38,0
5452,36,2,185692,5,2,4,0,4,1,35,38,0
5453,17,2,80576,0,4,7,3,4,0,16,38,0
5454,31,2,282173,15,2,2,0,4,1,40,25,0
5455,20,2,187158,11,4,6,3,4,0,40,38,0
5456,25,2,214468,9,4,11,3,4,0,40,38,0
5457,59,4,185410,15,2,11,0,4,1,70,38,0
5458,37,2,87757,7,4,3,1,4,1,45,38,0
5459,42,2,449578,15,2,2,0,4,1,48,38,1
5460,31,2,309028,9,4,9,1,4,0,40,38,0
5461,32,2,155293,2,0,11,1,4,0,45,38,0
5462,46,2,32825,11,2,13,0,4,1,60,38,0
5463,36,2,216845,3,2,7,0,4,1,40,25,0
5464,45,5,149640,9,2,0,0,4,1,38,38,1
5465,19,5,140985,15,4,7,3,4,1,20,38,0
5466,38,2,218188,7,4,7,3,4,0,25,38,0
5467,27,5,187327,11,5,10,1,4,1,45,38,0
5468,33,2,182511,8,0,0,4,4,0,40,38,0
5469,55,4,157639,6,2,11,0,4,1,58,38,0
5470,46,1,258498,12,0,9,4,4,0,40,38,0
5471,29,2,87632,1,2,6,0,4,1,40,38,0
5472,22,2,228394,15,4,0,3,4,0,36,38,0
5473,59,5,200732,12,2,9,0,1,1,50,29,1
5474,36,2,49657,9,2,9,0,4,1,50,38,1
5475,27,1,106179,9,3,9,1,4,0,50,38,0
5476,21,2,135267,7,4,9,1,4,0,36,38,0
5477,29,2,69757,9,0,3,2,4,0,50,38,0
5478,53,2,190319,9,2,11,0,1,1,40,36,1
5479,20,2,188409,15,4,13,1,4,1,60,38,0
5480,54,2,181246,15,2,11,0,4,1,40,38,0
5481,32,2,103573,15,2,6,0,4,1,40,38,0
5482,18,2,180725,1,4,7,3,4,1,16,38,0
5483,55,3,275236,8,2,3,0,4,1,48,38,1
5484,40,4,76487,9,4,9,1,4,1,50,38,0
5485,37,0,75073,7,4,10,1,2,1,42,38,0
5486,23,2,231929,11,4,2,3,4,1,40,38,0
5487,45,2,186410,15,0,0,1,4,1,38,38,0
5488,42,4,344624,10,4,9,1,4,1,99,38,1
5489,66,2,97847,8,2,2,0,4,1,38,38,0
5490,30,2,387521,9,2,3,0,4,1,40,38,1
5491,20,2,325033,2,4,7,3,2,1,35,38,1
5492,37,2,285637,11,4,13,1,2,1,50,38,0
5493,20,2,186014,11,4,7,1,4,0,38,38,0
5494,27,2,203160,11,2,6,0,4,1,40,38,0
5495,33,2,219553,7,2,3,0,4,1,50,38,0
5496,53,2,290882,5,2,6,0,4,1,40,25,0
5497,54,2,133403,6,2,6,0,4,1,35,38,0
5498,33,2,150154,9,2,11,0,4,1,40,38,0
5499,22,2,203076,0,2,5,0,4,1,40,38,0
5500,39,2,158592,15,4,11,3,4,1,40,38,0
5501,23,0,215115,15,4,0,3,4,0,25,38,0
5502,20,2,117476,15,4,5,3,4,1,40,38,0
5503,19,2,159269,15,4,7,3,4,1,18,38,0
5504,24,2,189924,8,4,3,3,4,0,60,38,0
5505,32,1,226296,12,2,9,0,4,1,50,38,1
5506,38,2,103886,15,0,7,1,4,1,40,38,0
5507,34,0,148508,15,0,12,1,4,0,40,38,0
5508,39,2,79586,15,2,12,0,1,1,35,18,1
5509,45,3,192835,9,2,3,0,4,1,45,38,1
5510,21,2,316184,11,4,7,2,2,1,40,38,0
5511,49,2,132476,10,0,12,4,4,1,40,38,1
5512,44,2,76487,11,2,13,0,4,1,40,38,0
5513,18,2,302712,11,4,7,1,4,0,35,38,0
5514,42,2,225193,9,2,3,0,4,1,40,38,0
5515,49,2,102092,1,6,2,1,4,1,40,38,0
5516,51,2,173754,11,2,13,0,4,1,40,38,1
5517,20,2,38238,1,4,7,3,4,1,25,38,0
5518,41,2,212027,1,2,2,0,2,1,40,38,0
5519,25,2,173593,15,4,3,3,4,1,75,38,0
5520,27,1,132718,11,4,13,3,2,1,40,38,0
5521,23,2,103588,11,4,7,3,4,1,40,38,0
5522,37,1,75387,11,2,7,0,4,1,40,38,0
5523,22,2,38444,9,4,9,1,4,0,10,38,0
5524,21,2,35603,11,4,10,1,2,1,11,38,0
5525,24,2,588484,11,4,5,3,4,1,40,38,0
5526,61,2,27086,11,0,13,1,4,1,40,38,0
5527,63,2,184319,15,2,7,0,4,1,24,38,0
5528,31,2,307375,15,4,7,1,0,0,40,38,0
5529,17,2,93511,1,4,11,3,4,0,15,38,0
5530,23,2,32950,15,4,5,3,4,1,40,38,0
5531,40,2,313945,15,2,2,0,4,1,40,38,0
5532,47,1,275517,15,0,0,1,4,0,72,38,0
5533,55,2,132145,6,2,11,0,4,1,45,38,0
5534,37,4,377798,15,0,2,1,4,1,50,38,0
5535,48,2,198000,9,4,11,2,4,0,38,38,1
5536,67,2,166591,11,0,8,4,2,0,99,38,0
5537,72,4,117030,15,2,7,0,4,1,40,38,0
5538,31,1,275369,15,4,10,1,2,1,40,38,0
5539,24,2,300584,15,2,2,0,4,1,45,38,0
5540,27,1,230997,9,4,9,1,4,0,45,38,0
5541,32,2,73199,2,4,4,3,1,1,40,29,0
5542,61,2,362068,7,2,3,0,4,1,50,38,1
5543,34,2,162604,11,4,2,2,2,1,40,38,0
5544,40,2,86143,8,2,5,3,1,1,40,29,0
5545,39,2,116477,8,0,12,1,4,0,40,38,0
5546,49,4,102308,14,2,9,0,4,1,35,38,1
5547,57,3,199067,5,2,3,0,4,1,90,11,1
5548,47,2,205100,15,2,11,0,4,1,45,38,1
5549,38,2,127493,7,6,11,4,4,0,35,38,0
5550,77,4,34761,5,2,4,0,4,1,40,38,0
5551,20,2,221480,15,4,12,4,4,0,8,38,0
5552,37,4,216473,0,2,2,0,4,1,30,38,0
5553,43,3,147206,7,4,3,1,4,1,45,38,1
5554,50,2,162868,11,0,7,1,4,0,45,38,0
5555,68,4,335701,5,6,7,1,4,0,40,38,0
5556,55,2,250322,11,0,0,1,4,0,40,38,0
5557,52,1,182856,12,4,9,1,4,1,45,38,1
5558,24,2,97743,11,4,7,1,4,1,37,38,0
5559,42,2,227065,9,4,0,1,4,1,60,38,0
5560,51,2,59840,11,0,5,1,4,1,40,38,0
5561,26,2,140446,11,2,5,5,4,0,40,38,0
5562,32,0,86150,9,2,3,5,1,0,40,38,1
5563,51,2,147876,15,4,0,3,4,0,40,38,0
5564,26,2,219199,11,4,5,1,4,1,40,38,0
5565,46,2,28497,15,2,11,0,4,1,8,38,0
5566,27,2,405177,11,4,0,3,4,0,35,38,0
5567,71,4,30661,5,2,4,0,4,1,40,38,1
5568,30,1,38268,11,5,7,4,4,1,40,38,1
5569,42,2,199900,15,2,2,0,4,1,52,38,0
5570,39,3,172538,11,2,3,0,4,1,60,38,1
5571,17,2,194517,1,4,4,3,4,0,18,38,0
5572,20,2,129024,15,4,0,3,4,0,35,38,0
5573,37,2,203828,11,0,6,4,4,1,40,38,0
5574,40,2,146659,7,4,9,1,4,1,40,38,0
5575,27,2,29261,7,4,7,2,4,1,42,38,0
5576,19,2,366109,0,4,7,2,4,1,40,38,0
5577,29,2,212091,15,0,10,1,4,1,40,38,0
5578,42,2,202872,11,2,0,5,4,0,36,38,1
5579,31,2,373903,9,2,0,0,4,1,40,38,1
5580,21,2,60552,11,4,0,3,4,0,40,38,0
5581,46,2,188325,15,2,6,0,4,1,50,38,1
5582,37,0,254202,12,4,3,1,4,0,50,38,1
5583,41,3,277858,9,6,3,1,2,0,45,38,0
5584,34,2,226629,2,5,11,4,4,0,34,38,0
5585,47,2,219632,3,6,6,4,4,1,40,25,0
5586,21,2,449101,11,4,3,1,4,0,40,38,0
5587,49,2,330535,10,0,3,4,4,1,40,38,1
5588,38,2,202937,12,4,3,1,4,0,40,38,1
5589,43,0,269733,12,2,3,0,4,1,40,38,1
5590,40,4,355856,9,3,3,1,1,1,40,38,0
5591,48,3,275100,11,2,3,0,4,1,70,11,1
5592,30,5,136997,11,0,3,4,4,0,40,38,0
5593,38,2,136931,7,4,0,1,1,0,38,36,0
5594,30,1,264936,9,5,9,4,4,0,40,38,0
5595,37,2,269722,11,4,0,3,4,1,38,38,0
5596,28,2,251905,12,4,11,1,4,1,42,38,0
5597,57,2,180636,15,2,2,0,4,1,40,38,0
5598,25,2,116915,15,4,2,2,4,1,40,38,0
5599,40,4,182516,7,2,0,5,4,0,40,38,0
5600,49,1,199862,11,2,6,0,4,1,40,38,0
5601,44,2,127482,15,2,12,0,4,1,40,38,1
5602,44,2,142968,11,6,7,4,4,0,40,38,0
5603,18,2,115258,0,4,2,4,4,1,40,38,0
5604,45,2,190822,11,2,7,0,4,1,31,38,0
5605,50,1,68898,10,2,3,0,4,1,55,38,1
5606,17,3,151999,2,4,0,3,4,0,16,38,0
5607,28,4,236471,11,2,2,0,4,1,40,38,0
5608,38,1,29075,15,2,0,5,0,0,40,38,0
5609,43,5,186990,11,2,2,0,4,1,37,38,0
5610,48,2,210369,11,4,2,3,4,1,40,38,0
5611,28,2,119128,7,2,6,0,4,1,40,38,0
5612,46,2,188386,11,0,7,3,4,1,40,38,0
5613,28,2,120645,11,4,6,3,2,0,40,38,0
5614,58,1,303176,11,0,2,1,4,1,40,38,0
5615,23,2,358434,9,4,9,4,2,0,40,38,0
5616,57,2,36091,11,5,7,4,0,0,40,38,0
5617,48,2,250648,12,2,9,0,4,1,35,38,1
5618,49,2,131918,15,2,6,0,4,1,50,38,1
5619,40,4,151504,15,2,2,0,4,1,60,38,1
5620,41,2,161880,11,5,6,1,2,1,50,38,0
5621,45,2,123681,11,2,5,0,4,1,40,38,0
5622,27,2,94090,15,2,6,0,4,1,50,38,0
5623,50,2,237258,12,4,3,1,4,1,48,38,1
5624,65,4,147377,12,2,9,0,4,1,16,38,0
5625,36,0,253627,15,2,0,0,4,1,40,32,1
5626,22,2,27881,11,2,4,0,4,1,45,38,0
5627,28,2,79874,8,4,6,1,4,1,40,38,0
5628,18,2,156981,1,4,11,3,4,0,20,38,0
5629,46,1,195418,9,2,9,0,2,1,40,38,1
5630,37,2,175185,1,4,6,1,4,1,40,38,0
5631,46,2,273796,11,2,13,0,4,1,65,38,1
5632,37,5,373699,14,2,9,0,4,1,60,38,1
5633,31,2,82508,15,4,0,1,4,1,40,38,0
5634,38,2,162551,11,4,3,1,1,0,35,16,0
5635,24,2,166297,9,4,9,3,1,1,25,38,0
5636,25,1,100125,9,4,0,1,4,0,40,38,0
5637,30,2,175690,15,4,0,4,2,0,40,38,0
5638,45,2,184441,5,4,6,4,4,0,42,38,0
5639,28,3,167737,12,2,11,0,4,1,40,38,1
5640,58,2,186121,9,0,3,1,4,1,40,38,0
5641,44,4,177851,14,2,9,0,4,1,60,38,0
5642,35,2,106961,11,2,11,0,4,1,60,38,0
5643,54,2,419712,11,2,13,0,2,1,40,38,0
5644,40,1,208875,12,0,9,1,4,0,50,38,0
5645,24,2,373628,9,4,11,3,4,0,40,38,0
5646,26,2,331861,9,4,2,1,4,1,50,8,0
5647,29,2,249948,9,4,0,1,4,0,50,38,0
5648,50,2,99316,8,2,9,0,4,1,40,38,0
5649,22,2,252570,15,2,3,5,4,0,40,38,0
5650,17,2,89160,2,4,8,3,4,0,18,38,0
5651,25,2,49092,11,2,13,0,4,1,50,38,0
5652,35,2,87757,9,4,3,1,4,1,40,38,0
5653,42,2,806552,15,2,3,0,4,1,50,38,1
5654,45,4,70754,14,2,9,0,4,1,60,38,1
5655,28,2,150437,11,4,7,1,4,0,60,38,0
5656,34,5,117186,11,2,10,0,4,1,40,38,1
5657,49,2,239625,12,2,3,0,4,1,40,38,1
5658,39,2,128483,15,2,7,5,4,0,60,38,0
5659,17,2,53367,2,4,7,2,4,0,25,38,0
5660,20,2,358355,6,4,6,4,4,0,40,38,0
5661,53,2,139522,11,2,7,5,4,0,40,21,0
5662,26,2,93017,8,2,5,0,4,1,40,38,0
5663,49,2,101320,9,4,12,1,4,0,40,1,1
5664,57,3,105582,9,2,3,0,4,1,40,38,1
5665,40,2,121718,9,0,3,1,4,1,55,38,1
5666,19,2,111836,11,4,13,3,4,1,35,38,0
5667,58,2,96840,11,6,2,4,4,0,37,38,0
5668,62,1,176839,12,2,9,0,4,1,10,38,0
5669,41,1,193553,15,2,10,0,2,1,64,38,1
5670,46,2,168232,11,3,5,1,4,1,40,38,0
5671,53,4,146325,11,2,2,0,4,1,40,40,1
5672,33,2,111567,9,4,11,3,4,1,40,38,0
5673,58,2,478354,9,2,3,0,4,1,50,38,1
5674,30,2,209768,8,2,6,0,4,1,40,38,1
5675,27,2,188909,11,4,5,4,2,0,40,38,0
5676,32,4,321313,11,4,2,3,2,1,40,38,0
5677,22,2,345066,0,4,7,4,2,0,40,38,0
5678,56,4,32855,15,2,4,0,4,1,50,38,0
5679,33,3,287372,15,2,3,0,4,1,50,38,1
5680,36,2,214807,11,0,7,4,4,0,40,38,0
5681,29,1,275110,15,2,10,3,2,1,40,38,0
5682,32,2,352089,11,0,0,1,4,0,38,38,0
5683,33,5,110171,9,0,9,1,4,0,40,38,0
5684,20,2,211391,15,4,11,1,4,0,25,38,0
5685,51,2,91506,11,2,13,0,4,1,40,38,1
5686,52,2,180949,15,2,13,0,4,1,30,38,0
5687,64,3,169072,0,2,13,0,4,1,50,38,0
5688,33,2,264554,9,2,9,0,4,1,45,38,1
5689,38,2,99065,9,4,0,1,4,0,50,38,1
5690,30,2,201122,9,2,9,0,4,1,40,38,1
5691,67,3,323636,11,2,2,0,4,1,15,1,0
5692,37,1,184112,10,0,9,1,4,0,40,38,1
5693,55,2,243367,11,0,11,4,4,0,37,38,0
5694,25,5,149248,15,4,7,1,2,1,40,38,0
5695,41,1,248748,9,4,9,4,2,0,40,38,0
5696,31,2,242616,9,0,12,4,4,0,40,38,0
5697,51,2,207246,15,2,0,5,4,0,40,38,1
5698,75,4,343631,11,2,4,0,1,1,15,38,0
5699,53,2,403121,11,0,0,1,4,0,30,38,0
5700,36,4,184435,1,4,13,1,2,1,40,38,0
5701,47,4,181405,14,2,9,0,4,1,40,38,1
5702,67,4,75140,11,2,4,0,4,1,25,38,0
5703,32,4,181212,15,5,4,4,4,0,65,38,0
5704,42,2,324421,11,0,11,1,4,1,20,38,0
5705,41,2,344624,9,2,3,0,4,1,50,38,1
5706,46,2,98735,9,5,9,4,4,0,50,38,0
5707,48,1,186172,7,2,10,0,4,1,40,38,1
5708,55,0,107157,11,2,10,0,4,1,40,38,0
5709,49,4,175958,15,4,7,1,4,1,20,38,0
5710,62,2,252134,5,0,5,1,4,0,40,4,0
5711,30,2,95923,7,3,0,4,4,0,45,38,0
5712,56,1,203250,15,2,10,0,4,1,40,38,0
5713,37,2,296212,11,5,5,1,4,1,48,38,0
5714,22,2,333838,15,4,7,1,4,1,40,38,0
5715,56,2,345730,11,2,5,0,4,1,40,38,0
5716,53,0,128141,9,5,0,1,2,1,40,38,0
5717,53,2,249347,8,0,2,1,4,1,40,4,1
5718,51,2,171914,6,6,2,1,4,1,30,38,0
5719,41,2,344519,11,0,3,1,4,0,60,38,1
5720,34,3,196385,11,2,3,0,4,1,50,38,0
5721,24,2,87546,15,2,0,5,4,0,40,38,0
5722,40,4,85668,11,2,2,0,4,1,40,38,0
5723,23,2,126613,9,4,0,3,4,0,40,38,0
5724,28,2,239753,11,4,7,1,4,0,40,38,0
5725,53,2,162796,11,2,6,0,0,1,40,38,0
5726,52,0,197189,15,2,0,0,4,1,44,38,1
